pathway	collection	comparison	method	source	rank_metric	ES	NES	pvalue	padj	FWER	size	output_label	report_side	source_file	rank_at_max	leading_edge	core_enrichment	direction	significant_fdr_0_25	significant_fdr_0_05
GOBP_ADAPTIVE_IMMUNE_RESPONSE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.36375064	-1.9712796	0	0.012323551	0.47	458	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6177	tags=56%, list=34%, signal=82%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5961133	-1.9636564	0	0.012951209	0.495	24	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2658	tags=54%, list=15%, signal=63%		negative	TRUE	TRUE
GOBP_CHROMOSOME_ORGANIZATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.36247817	-1.96102	0	0.013210866	0.504	476	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4425	tags=38%, list=24%, signal=49%		negative	TRUE	TRUE
GOBP_ORGANELLE_FISSION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.36267787	-1.9573543	0	0.013516955	0.519	425	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4406	tags=39%, list=24%, signal=51%		negative	TRUE	TRUE
GOBP_INTERSTRAND_CROSS_LINK_REPAIR	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.55412257	-1.955136	0	0.013799083	0.53	30	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3361	tags=57%, list=19%, signal=69%		negative	TRUE	TRUE
GOBP_MICROTUBULE_BASED_TRANSPORT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.427345	2.0892537	0	0.014954365	0.091	198	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4211	tags=43%, list=23%, signal=56%		positive	TRUE	TRUE
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.65220076	-1.943145	0	0.01496523	0.587	16	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3574	tags=69%, list=20%, signal=86%		negative	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.44382146	-1.9471142	0	0.015018991	0.57	87	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4149	tags=41%, list=23%, signal=53%		negative	TRUE	TRUE
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6715419	-1.9455991	0	0.015048306	0.578	15	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3142	tags=53%, list=17%, signal=64%		negative	TRUE	TRUE
GOBP_MEIOTIC_CELL_CYCLE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3829101	-1.9441584	0	0.015079072	0.585	255	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4425	tags=40%, list=24%, signal=52%		negative	TRUE	TRUE
GOBP_CHROMOSOME_LOCALIZATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.42965755	-1.9408356	0	0.01512181	0.6	109	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4387	tags=49%, list=24%, signal=64%		negative	TRUE	TRUE
GOBP_KERATINOCYTE_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4156223	-1.9408643	0	0.015340966	0.6	130	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4688	tags=45%, list=26%, signal=61%		negative	TRUE	TRUE
GOBP_CELLULAR_RESPONSE_TO_VIRUS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.47501928	-1.929726	0	0.01669772	0.648	56	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5241	tags=54%, list=29%, signal=75%		negative	TRUE	TRUE
GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.67982805	-1.9233013	0	0.016998852	0.67	15	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2805	tags=60%, list=15%, signal=71%		negative	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.57908714	-1.922074	0	0.01701282	0.675	24	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5456	tags=75%, list=30%, signal=107%		negative	TRUE	TRUE
GOBP_MATURATION_OF_LSU_RRNA	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.55794835	-1.9272776	0	0.017105503	0.662	32	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6097	tags=72%, list=34%, signal=108%		negative	TRUE	TRUE
GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.62856495	-1.9255725	0	0.017152205	0.666	19	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4988	tags=68%, list=28%, signal=94%		negative	TRUE	TRUE
GOBP_SPINDLE_ASSEMBLY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.41555622	-1.9234929	0	0.017196195	0.67	125	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3855	tags=39%, list=21%, signal=49%		negative	TRUE	TRUE
GOBP_MEIOTIC_SISTER_CHROMATID_COHESION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6581153	-1.9184606	0	0.01739073	0.683	15	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1500	tags=40%, list=8%, signal=44%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.50095475	-1.9174068	0	0.01744734	0.687	44	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2680	tags=39%, list=15%, signal=45%		negative	TRUE	TRUE
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.49523756	-1.9157609	0	0.017579867	0.692	48	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2344	tags=42%, list=13%, signal=48%		negative	TRUE	TRUE
GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.45524064	2.068888	0	0.017781315	0.127	113	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3835	tags=41%, list=21%, signal=51%		positive	TRUE	TRUE
GOBP_MICROTUBULE_BUNDLE_FORMATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.486013	2.0929286	0	0.017897785	0.087	81	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3776	tags=46%, list=21%, signal=57%		positive	TRUE	TRUE
GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5445482	-1.9128233	0	0.01793544	0.702	30	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6097	tags=73%, list=34%, signal=110%		negative	TRUE	TRUE
GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.63713056	-1.911682	0.002020202	0.017938118	0.706	18	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3142	tags=50%, list=17%, signal=60%		negative	TRUE	TRUE
GOBP_RESPONSE_TO_FUNGUS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4688029	-1.9105436	0	0.01796782	0.709	58	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4292	tags=47%, list=24%, signal=61%		negative	TRUE	TRUE
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6487094	-1.9071982	0	0.018438099	0.718	16	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1367	tags=31%, list=8%, signal=34%		negative	TRUE	TRUE
GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.42457563	-1.9062215	0	0.018492674	0.726	103	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5397	tags=52%, list=30%, signal=74%		negative	TRUE	TRUE
GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.46700162	-1.9034915	0	0.019044086	0.739	66	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5666	tags=59%, list=31%, signal=86%		negative	TRUE	TRUE
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.44536528	-1.9011858	0	0.019176915	0.748	81	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3903	tags=42%, list=22%, signal=53%		negative	TRUE	TRUE
GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.420608	-1.9023786	0	0.019187383	0.744	106	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2545	tags=35%, list=14%, signal=40%		negative	TRUE	TRUE
GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.54774	-1.8977658	0.0020325202	0.019643042	0.763	30	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3657	tags=50%, list=20%, signal=63%		negative	TRUE	TRUE
GOBP_METAPHASE_CHROMOSOME_ALIGNMENT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.42987695	-1.8942368	0	0.019645004	0.772	93	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4387	tags=49%, list=24%, signal=65%		negative	TRUE	TRUE
GOBP_MATURATION_OF_5_8S_RRNA	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5098447	-1.8946514	0	0.01971545	0.77	39	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6097	tags=69%, list=34%, signal=104%		negative	TRUE	TRUE
GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.46078807	-1.895351	0	0.019747041	0.766	62	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4888	tags=48%, list=27%, signal=66%		negative	TRUE	TRUE
GOBP_SPINDLE_ORGANIZATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3898196	-1.8958957	0	0.019844973	0.766	185	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4243	tags=41%, list=23%, signal=52%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.62375873	2.0515397	0	0.020010678	0.163	23	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2014	tags=43%, list=11%, signal=49%		positive	TRUE	TRUE
GOBP_REGULATION_OF_DNA_REPLICATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.41998243	-1.891658	0	0.02017437	0.787	107	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4719	tags=43%, list=26%, signal=58%		negative	TRUE	TRUE
GOBP_RECOMBINATIONAL_REPAIR	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.39797086	-1.8899357	0	0.020449284	0.796	152	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2536	tags=29%, list=14%, signal=33%		negative	TRUE	TRUE
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.46834493	-1.8845164	0	0.021456042	0.818	58	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6905	tags=71%, list=38%, signal=114%		negative	TRUE	TRUE
GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.51825976	-1.8806005	0	0.022080302	0.825	35	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5072	tags=66%, list=28%, signal=91%		negative	TRUE	TRUE
GOBP_T_HELPER_1_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.51040405	-1.8743255	0	0.023173364	0.842	39	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6662	tags=77%, list=37%, signal=121%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3692637	-1.8722193	0	0.02341919	0.848	238	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4173	tags=40%, list=23%, signal=52%		negative	TRUE	TRUE
GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.38757256	-1.8674114	0	0.024461934	0.861	176	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3918	tags=41%, list=22%, signal=52%		negative	TRUE	TRUE
GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5322228	-1.8619871	0	0.02548818	0.881	32	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2048	tags=44%, list=11%, signal=49%		negative	TRUE	TRUE
GOBP_SPLICEOSOMAL_CONFORMATIONAL_CHANGES_TO_GENERATE_CATALYTIC_CONFORMATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5173188	-1.8566686	0	0.025756862	0.895	34	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4835	tags=53%, list=27%, signal=72%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.568963	-1.8573933	0	0.025830256	0.894	24	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	7141	tags=92%, list=39%, signal=151%		negative	TRUE	TRUE
GOBP_ENDONUCLEOLYTIC_CLEAVAGE_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5807911	-1.8583088	0.0019011407	0.025834564	0.891	21	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6097	tags=71%, list=34%, signal=107%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.41091293	-1.8555996	0	0.025843585	0.898	101	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3632	tags=38%, list=20%, signal=47%		negative	TRUE	TRUE
GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.49429223	-1.8587917	0.002079002	0.025957502	0.89	42	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4618	tags=55%, list=25%, signal=73%		negative	TRUE	TRUE
GOBP_CELL_KILLING	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.37038428	-1.8590024	0	0.026166443	0.889	220	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5557	tags=48%, list=31%, signal=69%		negative	TRUE	TRUE
GOBP_MRNA_TRANSPORT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.40233603	-1.8499979	0	0.027414942	0.913	114	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5394	tags=48%, list=30%, signal=68%		negative	TRUE	TRUE
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.38996923	-1.8484211	0	0.027630828	0.914	149	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2682	tags=32%, list=15%, signal=37%		negative	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.47081757	-1.8464526	0.001996008	0.027988516	0.921	50	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4625	tags=58%, list=26%, signal=78%		negative	TRUE	TRUE
GOBP_SISTER_CHROMATID_COHESION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.46769574	-1.8387811	0.0020533882	0.029721696	0.938	49	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3166	tags=37%, list=17%, signal=44%		negative	TRUE	TRUE
GOBP_RIBONUCLEOSIDE_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5901067	-1.8395739	0.003773585	0.029859396	0.938	19	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2028	tags=42%, list=11%, signal=47%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.42809516	-1.8365734	0	0.03025328	0.942	84	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4089	tags=44%, list=23%, signal=57%		negative	TRUE	TRUE
GOBP_KERATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6198568	-1.8327416	0.0038910506	0.03140814	0.956	17	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1493	tags=41%, list=8%, signal=45%		negative	TRUE	TRUE
GOBP_EPIDERMIS_DEVELOPMENT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.34533274	-1.8302258	0	0.031940177	0.96	330	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3354	tags=31%, list=19%, signal=38%		negative	TRUE	TRUE
GOBP_DNA_RECOMBINATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3573904	-1.8293844	0	0.031967588	0.962	271	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3422	tags=31%, list=19%, signal=38%		negative	TRUE	TRUE
GOBP_INTERLEUKIN_12_PRODUCTION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.44221827	-1.8219422	0	0.03368397	0.968	59	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6157	tags=63%, list=34%, signal=95%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_GLIOGENESIS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.46244723	-1.8225262	0	0.03383865	0.967	52	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4059	tags=46%, list=22%, signal=59%		negative	TRUE	TRUE
